area_sqft,bedrooms,bathrooms,floors,age_years,garage_spaces,distance_city_km,school_rating,crime_index,nearby_metro,price
3814.42541730731,2,3,1,40.8704726906964,1,10.010313070344063,5,65.38376122019784,No,754173.2810520529
4314.889461954317,4,1,3,63.02718692538425,2,15.90768690963128,1,27.205950133623137,No,897144.7828785545
4547.236178993762,2,2,3,34.54146696547213,2,5.8452698996809,10,78.19919174028313,No,976279.2075489659
1847.9553597219915,3,3,3,25.249046671377673,1,7.558178303006996,7,20.000427478860004,No,381268.6812582737
2032.8677375663362,4,3,1,44.19819892333887,3,8.084001023999644,1,98.66440431772422,Yes,405963.94519031263
2055.520070144275,3,3,3,53.796853176408455,0,7.786725754110635,6,26.819903399209476,Yes,383360.2514637957
4172.121846522146,4,1,3,96.35351314054023,0,26.098719808829756,2,38.767375304177065,Yes,835575.09756942
3942.763741904794,5,3,2,91.56598745326608,2,48.12358899667655,2,86.22100437184731,Yes,680941.7529830475
2499.5344923451726,5,2,3,73.80087450777711,3,47.17570247501994,10,11.263887776113934,No,498509.5641325988
3048.699799980774,2,2,2,13.509367734573486,0,43.656199700280034,8,18.172024738929014,No,674713.1329861695
1000.610337880198,3,3,1,7.747317507148921,0,14.258111123439365,1,19.404546041491923,No,218986.27737924107
1363.705869407432,5,3,1,28.98685100096946,3,20.219968910516577,1,8.828909494893967,No,296725.99419739266
2835.7228476491514,3,2,2,44.14606618875894,0,22.74208043914619,4,10.346801394392834,No,527421.855554712
3803.440564322532,1,3,2,50.29539255588954,3,26.237578703290765,2,97.30189308271837,Yes,729869.4390293594
2102.863679203304,1,1,1,21.7095475198679,3,40.40016565086119,7,8.903697028596769,Yes,435054.1026960238
4142.823066873459,4,2,2,17.56346596666647,1,21.736871527447622,9,38.01153833065556,No,942338.2522764511
3934.5392563761534,1,2,2,34.281640761786306,2,43.053719036483606,10,76.83468631638259,No,745368.5653139706
4885.889814170305,2,1,1,35.433248488295966,0,48.37962582873843,7,60.418271020526944,No,958056.919651103
3878.470193091841,3,1,2,84.69955424960878,0,41.58424898995717,9,90.8959748859875,Yes,653364.830436384
1254.6020902182704,4,2,1,59.994187488039195,0,35.267697764469006,7,38.934479383370366,No,214051.351086778
1264.5394571648758,4,1,1,93.01567794061366,1,3.0665478671662028,3,23.632471995296335,Yes,196883.37454554642
761.7331005280319,5,1,1,48.918787101902595,2,3.8504899765289977,9,36.89688790496112,No,170125.16112466526
2823.7933198164196,1,2,2,80.14190056437248,3,47.749601240602736,4,72.29049360642787,Yes,533387.2376111504
1107.0165242925596,3,2,2,91.39857999665689,2,21.83136504223257,5,43.65115735455238,No,157205.47772608747
549.3005926219413,3,3,3,82.48555128409511,1,40.402366163162554,10,39.51415423323464,No,78182.36400801863
2942.172767748575,1,2,3,20.717137626712333,0,23.62485656044887,9,43.59671483640973,Yes,594350.3476010242
825.58754726897,1,3,1,69.04117010829302,3,42.23692915378729,2,90.64856781831558,Yes,90822.50892013025
4018.860199847494,1,3,3,75.35204870376486,2,47.929041008819745,3,9.525022520597105,Yes,744406.6448889131
3459.6191991745236,2,1,1,24.356526758823016,2,16.5586989800639,4,42.217732722770286,Yes,710393.6772931159
4690.216071724795,2,3,2,4.944677620072491,1,39.86634285475312,3,31.597664208174248,No,872047.6049159449
3650.236064454509,3,1,1,25.895297697520526,2,12.894435500944358,5,94.40717629425271,No,778398.5346418528
3557.1172544453893,1,2,1,45.30309991993058,3,40.25596999474447,3,75.96091454240485,No,710126.5488919059
4506.203770792801,1,1,3,23.393379335738864,2,21.19309840568394,8,98.42977323882921,Yes,914033.2283619636
1798.420224296288,3,3,1,76.85379878631481,1,45.98498398811059,10,71.33452261063894,Yes,291812.3036902153
4180.666112211914,3,2,2,96.89759170607945,0,35.572237111996486,1,60.477793250283696,Yes,776035.3407835695
820.5059636670366,4,1,2,52.794411251664776,2,11.060168757710919,5,32.84131148713143,No,176127.4821389845
2854.798313673671,5,1,3,8.108747990338106,2,46.265355115944146,4,30.56876096482961,Yes,562976.4783392124
1028.3371767632716,5,2,3,6.239772141737743,0,35.07033317801839,10,37.94874031065809,No,251138.5806952051
2517.0591427493564,3,2,2,37.25436977009423,3,26.93287540782945,7,95.85466236911464,No,480460.0218423365
4880.716753223817,4,2,3,66.38987437490134,0,17.510282752871497,3,96.251815450725,No,921192.1324909832
548.9057317804488,3,2,2,38.07280865135858,1,25.037439283646517,4,95.07104661890443,No,83104.26301606487
865.1646150546012,4,1,2,70.22340834981907,0,25.370446098744885,1,34.95049726265304,Yes,129788.9222658055
1312.69490150825,2,2,3,68.18735274655559,0,32.40555480054908,1,91.62139862912758,Yes,199637.77490839103
3753.244760112308,5,2,3,87.07307281873574,1,41.5641058204706,2,34.14023803527114,Yes,754684.5657557339
992.5879546369762,4,2,3,57.10742434847895,2,20.564841476555507,9,46.42757763117304,Yes,199541.78055869625
4985.653422852599,4,1,3,35.89948527253687,3,15.907672518271681,5,20.597341410657865,No,1063103.1880629265
715.7012802093852,1,1,2,26.393222322345633,3,32.08354994705661,5,30.590425020231116,Yes,139148.8172764868
4882.5570832222975,2,3,1,1.7183222606146464,3,11.169686603586682,9,97.49283906395033,Yes,955041.0538391122
779.5646598013012,3,3,2,82.7429825296208,3,2.541021438677343,3,99.40099491544446,Yes,108637.60338381598
1004.4084462132803,5,1,3,94.68641502692533,2,2.6876574705054166,1,1.2512616477703964,No,185054.7011349868
2511.391013369518,1,3,3,72.18737021071613,0,8.935303733187894,3,96.74066345103842,No,470453.04332809174
4742.6692897487155,4,2,3,36.303148675121896,0,9.185449645804129,10,63.07935769177776,Yes,1026930.0846082205
2681.1866672566575,1,2,3,6.5418769513068025,0,19.629178329691843,4,70.34666207178097,No,543526.487721672
1655.5249580085333,1,3,3,0.07634157995627389,3,21.140514863210512,10,12.98742635079787,Yes,353235.4604281114
2403.426149067186,2,1,3,2.5711312602296865,2,30.678008367165603,4,35.136164460375376,Yes,548156.255275487
920.9983810766005,5,1,1,37.43016435455958,0,10.300776392066041,2,56.02037510957345,Yes,180767.02753854974
3515.657425651428,5,1,2,33.31438096787656,3,41.27042080419962,5,18.708029261777405,No,796271.4351118875
865.5108088844319,1,2,3,23.442656153748665,0,26.08824603891588,1,37.62937678195163,Yes,147804.0710128569
3215.7653025083964,5,1,2,3.492511634168083,1,15.989097836488813,6,37.07475718063752,No,736085.0160247567
558.6894161550454,2,1,1,28.23261994324001,0,33.80550743347599,7,27.13421326975225,Yes,104475.52497168291
3369.586790494519,2,2,3,77.63162566210292,3,41.47968218409004,6,74.33473502747205,No,599774.4979604094
3543.3256001975064,5,3,1,80.52363789492306,0,19.451927810559283,10,74.72632460385307,Yes,719853.0178538705
1847.994358472949,4,2,2,68.64931810707246,3,4.402739485278506,10,21.25789262214407,No,348471.2791398392
4510.035537932419,4,2,2,16.96697452832039,2,41.562664944553546,7,96.24802616225337,No,886558.2859273035
3689.0197837558835,2,1,3,61.876560182254934,1,28.976058456610797,7,91.03038729742016,Yes,623943.9127643977
4829.320002489898,4,1,3,36.89275772385252,1,43.468544801182865,9,31.859361463631785,Yes,893740.0866277482
2999.5419699592817,1,3,2,52.256934991087135,3,37.58690427968322,3,47.11962931127837,No,596231.6908070409
4774.23563028439,1,1,3,52.923144260322516,2,23.52563466753539,3,65.23094314707816,Yes,882178.2620752075
4298.629378689424,1,2,1,59.11728584331978,1,36.97760344146411,1,96.09704662843818,Yes,832046.8273013347
814.9394769210692,1,3,1,42.43763987956822,3,44.07428675338079,10,65.45770960233519,Yes,130614.454509607
1670.2641609772525,4,1,2,34.17862610312703,1,36.27619311051851,3,94.30837899636995,Yes,310536.8174204173
3730.6803544862582,1,2,2,83.74593866760182,0,33.33710308908471,5,19.429136010006097,No,620357.8997198673
4488.702756063264,1,2,2,50.39175635602914,1,46.85792383635097,3,79.97362004587197,Yes,826966.555148815
1825.543267331082,1,3,2,5.474290948939064,1,14.441218826090168,3,56.34576381544757,Yes,342468.2139384892
2946.247262655553,4,3,1,45.83029924434195,1,29.89112589164054,9,29.894249168071717,No,557398.5735779046
3549.723955285149,2,1,1,10.978931939634185,1,34.92733591938514,8,36.86157270109896,No,731142.0151672524
1995.9751524771352,5,3,3,75.62638016885441,0,1.6126790601251217,10,65.88734245790594,Yes,377586.64190627146
2098.3519161631284,3,3,1,75.55918872427031,3,7.820485990241933,10,53.309315635161546,Yes,373457.59347813495
2184.5441683007407,4,2,3,91.9017344885037,0,35.60562658595972,3,73.69244392910372,No,355061.989273693
2657.778864430699,4,3,3,96.11551637855389,1,35.22466552783374,6,41.590638127660576,Yes,501348.35603712365
1316.7282301137727,4,2,3,80.28215520046992,0,49.3618687215485,10,54.443155582995175,No,218116.74400751042
4858.795697838169,4,3,3,56.42502412153972,2,3.4301340073017936,6,59.315409860897404,No,965289.0934654392
4500.539622481309,5,3,1,14.514404033379035,2,27.9017047854091,9,92.23296863608408,Yes,974729.270992883
809.7360710913499,2,3,3,35.036555051436935,3,45.909269185403176,5,92.6442623430101,No,134052.30779011003
1689.453054310584,1,2,2,27.73391638196159,2,40.04691617990571,10,9.34576754319092,Yes,338285.48195927794
4770.258193019025,3,2,2,21.417217365350194,0,36.904965518458035,3,35.98909186285644,No,1001549.013340827
4291.3168516522455,1,2,2,98.50033328334312,2,32.74230330758042,6,8.565302280885078,No,765224.1491678678
4642.808395636266,2,2,1,97.40833405775348,0,46.753697758887796,7,42.49562842279319,No,792194.2578869967
3185.142102213658,3,3,2,16.62040044710733,1,14.422760331123596,2,56.39601163707935,Yes,654400.741636359
4710.895561481041,3,2,2,78.72357048168959,2,37.031049657255515,3,35.93838988422069,No,820459.5841495381
2059.6564917057394,4,1,1,44.52419875812437,2,25.88395800521664,8,41.12791675852954,No,374011.66120601236
4873.7186385406885,3,2,1,81.95737894330341,2,3.5930179076442084,4,93.42044074829892,Yes,931113.4084708418
538.5471862051172,2,3,2,25.936477997593244,1,5.6091719034550795,10,25.028005947046328,Yes,152986.4367723995
1110.410402376593,5,3,3,73.30002525819832,0,20.71408626419559,2,23.090062473687933,Yes,198851.1464766175
2455.281443101556,4,2,3,30.706328495281454,2,45.010679345640945,6,60.07293564611984,No,468278.0313007122
1543.835250921898,4,3,2,43.53173027352931,2,20.398695572739328,2,98.54643874176823,No,322420.03126687364
1987.5085483220369,4,3,2,11.252963912882274,2,48.99086753991691,2,50.92621109042115,No,435274.6506371052
2160.059629106759,5,3,1,26.759243628853334,0,22.500690526278046,3,4.156619621018242,Yes,480960.45177352533
2485.5726650152133,1,3,1,48.11871629781125,1,14.207872859790887,7,23.896072951391332,Yes,509238.4288210786
1576.276991776907,1,2,1,40.85298033031097,0,45.485697043629145,4,17.225759378409155,Yes,302935.932514925
1431.8213992643678,3,3,1,28.73387725321177,3,14.675601319796245,1,15.030672844685133,Yes,283107.3589350218
4353.230837437561,4,1,1,66.57999905807111,3,25.733444121212596,4,48.89396810183597,No,773270.540502333
3167.1233994432623,1,3,1,89.6457753857463,3,31.47464191798688,7,74.33285474431922,Yes,581413.7592472308
1585.5818121747059,2,1,2,43.97776009227628,2,37.066409049220624,2,99.90556607905947,Yes,269127.97917652136
2986.318830404659,2,2,1,65.84787674800552,1,8.695847638060966,5,53.326029433173204,Yes,550524.2919969353
2963.273943538062,1,1,1,85.40967752452956,0,22.727158522531806,8,48.69557055758129,No,528932.0816896237
3713.9069259408348,1,1,1,96.97569549671752,0,14.368908447819962,6,77.18129368619776,Yes,630648.2785316891
3118.6533154385097,3,3,2,13.69468983678691,0,11.612285250219784,4,24.64594677177012,No,669752.9337094624
4174.732974016657,3,2,1,15.43500466334381,0,22.59583548009391,3,41.05657188716491,Yes,772219.5487407068
1366.6504986286216,1,1,1,69.31366893693227,2,16.276904251343588,5,63.62406604238839,No,192580.03339732322
4179.601886632297,4,2,1,45.42879223141034,0,20.285582065561147,10,90.7080781269086,Yes,759804.8881257388
4459.55130450025,4,1,3,23.12906471327939,0,41.18972544683487,3,13.470341426074484,Yes,870680.3679244885
979.9284221790788,1,2,2,37.66466751432621,3,10.060461077052096,6,11.989261817683861,No,194508.85951741348
4824.413266244993,3,3,3,40.061185855237206,0,0.7958544028342618,1,70.77260124729415,Yes,874479.7656382533
2489.8517078083423,3,3,1,10.196280994643391,2,24.805488129199038,5,44.23184301484429,No,576925.3769023151
4285.344749388681,2,1,2,68.37623239045637,0,29.60343493345957,3,47.25237382761226,No,722554.4726426103
4243.215924107215,3,2,2,85.70561409441733,0,17.674339252917914,9,86.29333568872646,No,771779.8673450786
3867.656217725096,1,2,2,6.233536046566912,3,40.09597632828965,1,21.660802205307263,No,822306.168412358
730.7702184199932,5,3,2,19.40600206630505,0,44.9512061441634,3,66.48834928412509,No,161676.38232896986
3951.2071323143136,2,2,3,99.56204048655174,0,47.1951584652451,5,7.233868779728403,No,782385.4812851559
944.1710631604074,3,1,3,71.2439941330697,2,13.451405376035435,4,81.13638776496772,No,142612.1964883586
1080.7399763216513,3,3,3,6.586267290468362,3,42.964823075703436,7,60.48081506471485,Yes,229329.67722258426
972.8549078373977,1,1,1,93.38697248485416,1,11.709217156758761,9,82.70496735976977,No,108299.13404564993
877.7171706685654,2,3,1,38.557914238068,1,17.584836357827577,7,96.91495955315631,Yes,170868.36206305586
4878.951548070553,5,3,1,77.66310569703873,3,45.95071018845226,10,87.00911787068806,Yes,947572.2115246204
4578.917277145355,2,3,1,6.501028167292078,3,23.93664691247609,1,67.95883162406967,No,844071.9311567481
2628.8981078823617,1,3,2,39.323164718230316,0,7.932444321383569,5,48.484444420503166,No,525788.8483707238
1160.1853099547839,2,1,2,87.84193553445715,1,15.792833737411938,5,13.016062001823714,Yes,168494.1475219609
2115.7719110858384,2,3,3,0.00773929863234768,2,34.38629976280372,9,49.61542157582234,Yes,506323.9333781134
3939.551061415619,2,1,3,63.298632880533965,1,12.281768116843628,8,62.41234647096721,No,793866.4407142655
2026.3012345325487,2,2,1,76.63702470633905,3,35.214628751863444,1,88.58045444527467,Yes,327763.76565722836
2220.624225043628,3,1,3,56.296411219267895,3,31.51923221218046,8,9.940553234108773,Yes,423325.13675221964
1539.2212963277866,1,1,1,24.48384117375729,2,40.14194950384595,7,26.414616990339557,No,276787.02951167873
4465.180168177647,1,3,2,74.79107930061723,2,44.25754571649337,4,74.00004306428633,Yes,809900.5747234768
2714.0563110122016,5,2,3,32.04960911695868,2,19.329185134183458,3,97.20831647040339,Yes,542815.2356197621
4692.3091275839915,4,2,2,69.29374600727421,1,18.21121105801602,9,89.78987739384668,No,981413.618099701
3349.5974026069107,2,3,3,75.6675635118673,1,49.63630365123842,9,67.6219187662938,No,676037.4509741074
2405.810937225615,1,3,1,67.00442973458003,1,33.80113814922823,4,70.36445878465447,Yes,452974.4732174243
574.531007756396,1,2,3,78.3426097064384,3,8.15350164452971,3,87.67867238065398,Yes,51336.12801188884
3708.1269823759217,3,3,1,98.22435133468804,0,40.81499953680731,4,84.70362730605122,Yes,672984.4705090885
1019.6702002863622,4,2,2,35.41517353212659,1,38.040148532177895,6,44.80985456200058,No,192850.87565539952
4780.411309407815,2,1,2,6.289653375641702,2,14.012588602880427,7,62.3170846917234,No,1067956.4033528806
2485.196595946981,1,3,3,69.42649563979126,3,24.57430487478594,6,42.57711387150876,No,477963.7483803501
2844.6831499732816,4,2,3,81.03806777466743,1,33.64547358205394,5,7.837722521456191,No,577926.5826973184
2808.0121009966488,3,1,2,20.052829691625618,2,39.78922911407563,3,53.74207435035604,Yes,538918.7677505438
954.4430001452613,1,3,2,86.04063053525772,0,21.634397279263023,7,28.553152271526127,No,121983.06703396025
3040.3419682161,5,2,2,9.586897784729198,1,26.010174028333328,1,83.82828678492483,Yes,626793.0520580071
1088.706289918166,3,2,1,6.3153601360461,0,12.941579560768075,1,75.59059947694026,Yes,227459.44188572114
3222.449387094179,1,1,2,17.47531664201597,1,46.656018026238314,8,69.39129696954328,No,565268.1236421311
2042.4649724712174,5,3,1,51.329337496213476,2,10.88779262726376,10,90.94206575158783,Yes,390696.8781168799
947.7964441034148,4,2,2,32.65231796136796,3,26.348726563570096,9,29.665980426641227,Yes,214404.1220837167
1133.8267064732838,4,3,1,87.25995023942767,0,39.26919960011936,9,94.77369185638929,Yes,159419.2390351956
2956.7512127135683,4,3,3,31.381084894892076,2,22.77235028109749,5,91.57157846896986,No,645189.4248016952
4310.109358703098,1,3,2,51.9543512006239,2,46.01144120686388,5,37.73535076942313,No,761786.2986361145
1725.6518584794037,4,3,3,70.50122277759408,3,21.094308912170817,6,79.75509280688809,No,350474.67212154606
1217.3425914451877,1,1,1,40.519592028578,1,8.676413959741636,2,53.487014602721686,No,215745.82521136064
2544.175648448416,5,3,1,75.6059358781899,1,47.66875203499605,8,27.950283437989366,Yes,544774.7047204921
3911.5422964542017,3,3,2,88.4759704904725,2,13.92260628245135,4,28.959640779757457,Yes,797346.1137180665
1027.0301194374654,1,3,1,79.84887521450491,3,37.40665908920372,5,44.42783201535566,No,129221.0365926065
1220.7028276744218,2,3,1,95.98904396152321,3,14.071080556899124,1,33.38486442032952,Yes,201632.97512988944
1437.5804307175738,4,1,1,98.42948451731074,2,20.454633566110513,3,27.770774387877985,No,235439.0503260852
3331.870212923262,3,2,1,14.585006445990434,0,33.04293610293548,9,29.38121991172048,Yes,764000.3861785273
1880.876122231362,5,1,2,20.36846964849114,1,33.16251940460499,7,26.7328493648309,No,412868.32363098976
3999.224236109634,5,2,1,21.205286770553823,2,46.076813529180924,4,54.12583452980848,Yes,752734.9814619999
3681.337514081249,2,2,3,49.46752835195646,1,10.633535799818578,6,7.795586313619818,No,725720.0337164374
3302.720274898292,3,2,2,46.17037535607204,2,30.8414889070173,6,46.02652588961017,No,588321.9537461901
4562.293456270321,4,3,2,84.06407246599127,3,30.480003007181107,4,33.38309102135945,No,826369.722487259
3157.4459262344626,4,1,2,88.16553295742966,3,26.534177095024553,1,58.786556210162686,Yes,602400.5180895396
1772.3327984161776,4,2,3,73.19220443365847,0,11.527126171688867,2,31.027091431766763,No,349581.80466897815
4421.41452307379,1,2,2,26.75616028281468,3,1.0102334434028692,10,43.683332832874285,No,914205.9205301427
863.6322811773462,2,3,1,67.33664859025154,1,12.551387547670478,9,27.61921504130511,Yes,143737.30609931183
3570.47399375915,2,2,3,70.1325367646178,1,36.64665235196949,2,7.829309611202007,No,624271.5797455666
3235.9674566527005,3,3,2,69.635475513167,1,13.779855410968189,5,31.494629547607822,No,596441.8893470373
2384.229940515491,2,3,1,30.500205313946438,2,13.908021261919107,9,39.08741883204734,No,523870.9579820382
2843.7205062485286,1,1,2,10.071889418836866,3,28.099838871506126,9,56.96059791343014,No,585508.0211356462
3404.7148400656533,1,3,2,13.100249384488972,0,26.22437513736791,6,15.05111105018625,No,687766.2033931488
2595.1532471005116,1,2,2,8.797554359666226,1,41.70178682852487,10,26.155342711194752,Yes,526535.5115341177
3164.377982064105,4,1,2,4.94390346754412,3,5.093622083656518,1,88.71192573145609,Yes,670198.8581960904
3367.7695113654,2,2,3,27.439342242856057,1,2.653251580500421,5,10.725856206969453,Yes,653431.3552699161
1487.5202902898748,3,2,2,67.75507973213463,0,27.45363081058002,7,16.269365835685512,No,267115.9670310564
2341.84735583266,4,3,1,42.78288087843376,2,19.324594779878986,9,61.05944988882087,No,463126.067934589
4228.968995420077,3,1,1,46.71179846028598,2,3.9535029959141985,10,98.2105879957124,Yes,881698.1678934084
4626.0280160463935,1,1,2,57.859791233808245,2,34.55729758964291,8,68.88405493667493,No,849868.7616739247
2456.468233784743,4,2,2,60.72394627930563,2,26.69056721199496,6,13.168575524582081,No,517590.7204130683
1669.9775083828383,2,2,2,21.2265800465415,3,32.04582800033193,9,32.247185684735356,No,317697.25358965294
2695.5251754199007,4,1,2,73.19434915554558,3,2.3280093317036785,9,47.24219334240497,No,511136.5925154664
1034.0043266372086,4,1,3,11.243205758627962,0,12.776774604071834,3,70.69374020127471,Yes,243454.7183279791
3280.0946532099647,4,2,1,85.01388060612132,3,2.5825094146438854,1,2.084584516451482,Yes,649605.8828169396
1636.2991443111848,2,3,1,49.16629088754703,1,18.398134615251593,9,4.066263122647729,Yes,360502.16046545934
1612.4202171359593,1,2,1,25.51216698232066,0,40.70755906388247,2,44.71095560970995,No,284394.35801384464
2616.751523485595,5,2,3,25.190823341641313,0,35.66247034553597,1,10.902179588520145,Yes,599432.4895430949
3233.2879641086415,1,3,3,12.206773906823365,2,10.804052082372351,7,85.65792080033182,Yes,695236.1950651754
1788.9530126078037,5,2,2,62.48392137248388,3,17.59630827027611,1,57.19370676189707,No,317544.99247263407
2638.82769883003,5,3,3,10.870604254716964,2,5.738331991000472,2,43.52713818906901,No,588451.5989700685
4074.8650845491984,5,3,2,43.811394275857154,3,28.1129146018057,1,48.71172600107651,No,751453.3376227666
2299.0862481188624,3,2,3,85.42678864110928,3,41.198119918705714,8,25.899525954688198,No,418209.4899219798
1292.7553187722046,4,2,3,91.50958947729451,0,18.6787431165306,8,56.73455405536565,No,235511.43036260793
4637.540172236946,3,2,1,72.57078940367936,1,6.327352935014563,7,35.24084425817568,No,871549.5313708588
1509.421961792775,2,2,2,98.76147504173358,0,23.400666808139807,8,60.694314242456635,No,243886.4103030158
3851.979832353187,2,3,1,47.75954698303645,0,25.755311546588473,8,8.39520685779911,Yes,752022.0165335061
4607.346967924467,3,2,1,76.5655251225924,0,19.734287193223405,6,96.22368621401077,No,892565.2351320095
4490.096513144289,5,1,1,81.17520071264836,2,42.11217060772179,6,21.828913933857162,Yes,914043.2227808217
3865.925694162736,4,1,2,41.519902256869315,2,34.39402532888441,1,49.71576405297717,No,763437.7359508373
2705.317726302115,5,2,2,61.551760316754645,3,19.489644549511432,5,93.60094981430667,Yes,523142.95090241206
1245.2151754887855,5,3,1,42.961101116220654,1,15.245228469685495,10,20.723230676383587,No,269641.80829012615
826.1435257598639,2,1,2,76.49856289213362,2,28.31671645120088,3,43.44152743975478,Yes,117284.93136860227
4120.677670504114,4,2,1,76.36783792360671,1,0.6573649984077945,3,58.27012244437907,No,832711.5653281286
4175.024498644647,1,1,2,18.05096909441678,2,35.96192776660507,1,92.1150329805192,Yes,735468.8020887554
4036.2112259621777,3,2,3,48.54077891430335,2,25.06648054945021,7,4.212401342947714,No,863449.6418280221
3338.9668204368063,1,3,3,17.657115430304437,3,24.93131280023891,8,5.912579778604455,No,746355.2449570914
3371.508057974166,5,2,2,19.41520795984998,3,20.142289222337702,4,17.164490197471483,Yes,801842.9671123453
1997.2165448596782,5,3,3,29.471457196379713,2,39.28958169397732,5,29.68175705140569,Yes,482325.5564999182
2316.1186898302426,4,2,2,83.55197656328845,2,16.01969749547163,6,5.85840053629243,No,453236.6382331705
2798.6696895775303,1,1,1,50.118209103174834,2,8.55758583526433,9,33.6334790251991,No,523164.42879815993
1945.2755507456254,1,2,3,8.878390632074474,0,25.46124052533676,3,58.89279964843649,No,416425.31804115424
1173.232975081282,2,3,1,83.91765670491196,3,21.102111582795274,3,62.67598667059844,No,169876.40167064773
2274.084853772447,4,3,3,72.59501768502741,2,32.96333107559533,2,66.08629262845717,Yes,442306.12126837
4937.853256784387,3,1,1,88.53582404661712,1,41.3667562570298,4,40.477730339274146,No,971419.5291309565
1766.1753958259076,2,1,1,34.52357216459636,0,10.026935892502081,1,93.13617787579645,No,302112.1871074586
2610.492466636301,4,2,2,38.46118079531497,0,46.78468172316234,4,24.26377679296551,Yes,495388.6087504641
1289.453112251594,3,1,3,94.12568427626084,2,25.209221662800008,5,69.49006195551306,Yes,197284.55911939466
4388.2564813396875,5,2,3,57.56850400865135,2,14.218494719497338,6,21.872794939776185,No,843265.9693705166
4717.130759164654,5,3,3,11.887875457829967,0,18.988980886218982,8,75.93611990265305,Yes,931560.382595618
1449.886104241573,2,3,1,45.72483895866616,3,16.765391835286756,2,44.29761025079766,No,256390.92705392325
3724.06829960018,3,2,2,24.236561383383346,1,24.412211208950335,4,1.3908235137198965,No,698591.5145422282
1666.6862195055303,2,3,3,43.418162939625404,2,34.528846781920755,10,28.872152891748947,No,307809.9775896907
2776.0803410194376,2,2,2,13.71883823547967,1,24.969077712558008,9,35.3082092854256,Yes,561896.1204283284
3521.033787405653,3,3,1,51.48569894214335,3,33.12630042704049,6,3.0651692235761696,No,683796.6862713792
1476.2190817485557,1,1,1,40.56209610480492,1,37.153607044161305,9,45.97750446610116,No,240578.5887272732
2303.274439888448,1,3,3,18.05338166415694,3,28.90897746935807,3,51.93208712625221,No,466070.03160828183
606.7279948321815,1,1,2,61.18234620754011,1,43.27092358998556,2,86.6328511780113,Yes,48387.16872338325
3849.139722055824,3,2,2,67.73724207305506,2,38.82612836133618,6,28.644948915941924,Yes,773022.1149193479
2605.6712105348324,1,2,2,19.162440000143256,0,49.7672037700017,8,68.56361157514571,No,544496.0728085248
1744.260912416943,5,1,1,64.69633189761714,3,12.93167935609738,10,52.60865882055384,No,361506.34530984866
3187.371322355057,2,2,3,22.312191101194923,0,5.606187564685078,2,87.51295693825502,No,584510.616347337
4711.2736330666,1,1,2,2.545967342178701,0,18.18052722517648,6,30.974548141575063,No,1022553.8806694751
4521.480216942513,1,2,3,18.238973718568708,2,33.28625146212987,5,66.7483785298745,No,936620.5786064113
1220.0385248805874,2,2,3,31.715948194026776,2,17.28969767826742,9,95.38709610756015,Yes,250585.89775002882
1273.9880529961954,3,3,2,54.87903512511524,1,23.065200021718514,1,53.567472728272335,No,244992.88897265063
845.3422625399146,5,1,1,18.843795593075985,0,49.61562832639375,5,72.40954582810755,Yes,163295.4548576866
3718.8394558428618,2,3,1,12.38405032249198,1,1.5011750536608859,5,55.24521798087565,Yes,754406.0174501307
4720.411988834308,5,3,1,39.87630577562762,1,19.51389294806051,10,36.28580266896411,Yes,944777.6924405232
1771.680630592631,1,3,2,4.365514904058399,1,2.4470324317302783,8,26.855527709736428,No,425510.33534028335
1270.512941364394,5,3,3,90.86470611266576,2,26.823319744735542,2,65.64935986658043,Yes,207319.1068571477
2283.258850862896,1,1,2,55.30271222046119,1,47.56321729247434,4,46.162440737305296,No,367174.7544656865
809.7704193487157,4,1,2,76.44172889918353,1,41.3406012075415,2,76.21976238564014,No,90803.03505207656
870.065380895436,1,3,1,97.89501807642567,3,26.137562660530257,9,52.823946549376465,Yes,94846.57237430158
1971.2861726419499,2,1,2,2.615095894666919,2,36.52689156956491,8,22.624233154341667,No,435234.00284591515
915.8240217212833,5,2,1,44.40140004296994,3,43.05849349201022,4,51.204989524278744,No,175255.587925449
1518.0605634812725,1,1,3,67.9773419793061,0,9.791940992570435,10,42.53232236641568,No,287900.51112745877
1686.0927488495954,2,1,3,40.22938120047937,3,24.216881965532266,3,47.692333361018605,No,296261.9685712104
3817.235892937387,2,2,3,38.34203716844643,3,37.45955469507598,6,11.950049656992256,Yes,820808.2738874638
3794.3632423875656,5,2,3,56.392199340617374,3,25.83521289565292,9,58.03669059443969,Yes,798031.705394041
1473.2529591816508,4,3,2,57.60647740937374,2,11.253730454296207,8,20.768004045573164,Yes,334251.5255910896
2771.0253699044574,2,1,1,33.7567304136291,2,34.33452108676223,6,38.34542894747553,No,525490.2595330203
4599.117565471554,1,2,3,93.40357059615366,3,16.323941292470508,5,52.385180021782105,Yes,829203.46680659
3120.680713787727,2,3,3,93.43377410593797,1,10.989912490386338,1,20.040426124153587,No,568352.4123337865
2417.1817540245647,2,2,1,32.301475469764604,0,13.68291384294884,7,66.6623344231992,No,519075.5298867471
4029.935754051156,4,1,1,3.5765372470916046,3,32.00427889589989,6,93.7388751275873,Yes,863021.6007110971
4968.810138038103,5,3,1,53.2669931071624,2,47.50577216316189,1,43.6505567861018,No,1022695.3164211937
947.4407143148394,3,3,3,87.9130256210784,1,35.11941919598095,7,4.809131185603388,Yes,159786.23129896805
